"fixed","align-left","align-left href","align-left 2","align-left href 2","align-right","align-right 2","align-right 3","align-right 5"
"1194","Stephen Nogosek","https://www.fangraphs.com/players/stephen-nogosek/19545/stats","NYM","https://www.fangraphs.com/teams/mets","25.2","0.0","-0.4","-0.4"
"1195","Devin Smeltzer","https://www.fangraphs.com/players/devin-smeltzer/19487/stats","MIA","https://www.fangraphs.com/teams/marlins","15.2","0.0","-0.4","-0.4"
"1196","Matt Carpenter","https://www.fangraphs.com/players/matt-carpenter/8090/stats","SDP","https://www.fangraphs.com/teams/padres","191","-0.4","","-0.4"
"1197","Luke Voit","https://www.fangraphs.com/players/luke-voit/14811/stats","MIL","https://www.fangraphs.com/teams/brewers","74","-0.4","","-0.4"
"1198","Kyle Stowers","https://www.fangraphs.com/players/kyle-stowers/26151/stats","BAL","https://www.fangraphs.com/teams/orioles","33","-0.4","","-0.4"
"1199","Kyle Schwarber","https://www.fangraphs.com/players/kyle-schwarber/16478/stats","PHI","https://www.fangraphs.com/teams/phillies","393","-0.4","","-0.4"
"1200","Vaughn Grissom","https://www.fangraphs.com/players/vaughn-grissom/26031/stats","ATL","https://www.fangraphs.com/teams/braves","70","-0.4","","-0.4"
"1201","Luis Severino","https://www.fangraphs.com/players/luis-severino/15890/stats","NYY","https://www.fangraphs.com/teams/yankees","42.2","0.0","-0.4","-0.4"
"1202","Miguel Cabrera","https://www.fangraphs.com/players/miguel-cabrera/1744/stats","DET","https://www.fangraphs.com/teams/tigers","186","-0.4","","-0.4"
"1203","Garrett Hill","https://www.fangraphs.com/players/garrett-hill/25097/stats","DET","https://www.fangraphs.com/teams/tigers","13.2","0.0","-0.4","-0.4"
"1204","Jeremiah Estrada","https://www.fangraphs.com/players/jeremiah-estrada/22210/stats","CHC","https://www.fangraphs.com/teams/cubs","10.2","0.0","-0.4","-0.4"
"1205","Jimmy Lambert","https://www.fangraphs.com/players/jimmy-lambert/19541/stats","CHW","https://www.fangraphs.com/teams/white-sox","24.1","0.0","-0.4","-0.4"
"1206","Thaddeus Ward","https://www.fangraphs.com/players/thad-ward/21513/stats","WSN","https://www.fangraphs.com/teams/nationals","30.1","0.0","-0.4","-0.4"
"1207","Ronel Blanco","https://www.fangraphs.com/players/ronel-blanco/19407/stats","HOU","https://www.fangraphs.com/teams/astros","46.0","0.0","-0.5","-0.5"
"1208","Andrés Machado","https://www.fangraphs.com/players/andres-machado/14681/stats","WSN","https://www.fangraphs.com/teams/nationals","17.0","0.0","-0.5","-0.5"
"1209","Sandy León","https://www.fangraphs.com/players/sandy-leon/5273/stats","TEX","https://www.fangraphs.com/teams/rangers","44","1.0","-0.4","-0.5"
"1210","C.J. Cron","https://www.fangraphs.com/players/cj-cron/12546/stats","COL","https://www.fangraphs.com/teams/rockies","185","-0.5","","-0.5"
"1211","Tyrone Taylor","https://www.fangraphs.com/players/tyrone-taylor/13675/stats","MIL","https://www.fangraphs.com/teams/brewers","78","-0.5","","-0.5"
"1212","Brett Wisely","https://www.fangraphs.com/players/brett-wisely/27735/stats","SFG","https://www.fangraphs.com/teams/giants","96","1.0","-0.4","-0.5"
"1213","Luis L. Ortiz","https://www.fangraphs.com/players/luis-ortiz/27646/stats","PIT","https://www.fangraphs.com/teams/pirates","53.2","0.0","-0.5","-0.5"
"1214","Adam Oller","https://www.fangraphs.com/players/adam-oller/20132/stats","OAK","https://www.fangraphs.com/teams/athletics","19.2","0.0","-0.5","-0.5"
"1215","Brandon Pfaadt","https://www.fangraphs.com/players/brandon-pfaadt/27782/stats","ARI","https://www.fangraphs.com/teams/diamondbacks","25.2","0.0","-0.5","-0.5"
"1216","Cam Gallagher","https://www.fangraphs.com/players/cam-gallagher/12981/stats","CLE","https://www.fangraphs.com/teams/guardians","103","-0.5","","-0.5"
"1217","Chase De Jong","https://www.fangraphs.com/players/chase-de-jong/15036/stats","PIT","https://www.fangraphs.com/teams/pirates","11.1","0.0","-0.5","-0.5"
"1218","José Suarez","https://www.fangraphs.com/players/jose-suarez/19911/stats","LAA","https://www.fangraphs.com/teams/angels","24.1","0.0","-0.5","-0.5"
"1219","AJ Pollock","https://www.fangraphs.com/players/aj-pollock/9256/stats","SEA","https://www.fangraphs.com/teams/mariners","128","-0.5","","-0.5"
"1220","Canaan Smith-Njigba","https://www.fangraphs.com/players/canaan-smith-njigba/23264/stats","PIT","https://www.fangraphs.com/teams/pirates","37","-0.5","","-0.5"
"1221","Eric Lauer","https://www.fangraphs.com/players/eric-lauer/19316/stats","MIL","https://www.fangraphs.com/teams/brewers","42.2","0.0","-0.5","-0.5"
"1222","Dylan Dodd","https://www.fangraphs.com/players/dylan-dodd/29928/stats","ATL","https://www.fangraphs.com/teams/braves","24.1","0.0","-0.5","-0.5"
"1223","Francisco Mejía","https://www.fangraphs.com/players/francisco-mejia/16403/stats","TBR","https://www.fangraphs.com/teams/rays","146","-0.5","","-0.5"
"1224","Mike Brosseau","https://www.fangraphs.com/players/mike-brosseau/19683/stats","MIL","https://www.fangraphs.com/teams/brewers","78","2.1","-0.5","-0.6"
"1225","Oscar Colás","https://www.fangraphs.com/players/oscar-colas/30162/stats","CHW","https://www.fangraphs.com/teams/white-sox","102","-0.6","","-0.6"
"1226","Jorge López","https://www.fangraphs.com/players/jorge-lopez/14527/stats","MIN","https://www.fangraphs.com/teams/twins","30.0","0.0","-0.6","-0.6"
"1227","Franmil Reyes","https://www.fangraphs.com/players/franmil-reyes/14566/stats","KCR","https://www.fangraphs.com/teams/royals","65","-0.6","","-0.6"
"1228","Jackie Bradley Jr.","https://www.fangraphs.com/players/jackie-bradley-jr/12984/stats","KCR","https://www.fangraphs.com/teams/royals","113","-0.6","","-0.6"
"1229","Chad Kuhl","https://www.fangraphs.com/players/chad-kuhl/14975/stats","WSN","https://www.fangraphs.com/teams/nationals","38.1","0.0","-0.6","-0.6"
"1230","Drew Rucinski","https://www.fangraphs.com/players/drew-rucinski/12499/stats","OAK","https://www.fangraphs.com/teams/athletics","18.0","0.0","-0.6","-0.6"
"1231","Josh Harrison","https://www.fangraphs.com/players/josh-harrison/8202/stats","PHI","https://www.fangraphs.com/teams/phillies","106","1.2","-0.6","-0.6"
"1232","Adam Cimber","https://www.fangraphs.com/players/adam-cimber/15288/stats","TOR","https://www.fangraphs.com/teams/blue-jays","20.2","0.0","-0.6","-0.6"
"1233","Harold Castro","https://www.fangraphs.com/players/harold-castro/14691/stats","COL","https://www.fangraphs.com/teams/rockies","193","2.0","-0.6","-0.6"
"1234","Oscar Gonzalez","https://www.fangraphs.com/players/oscar-gonzalez/20970/stats","CLE","https://www.fangraphs.com/teams/guardians","75","-0.6","","-0.6"
"1235","Chris Flexen","https://www.fangraphs.com/players/chris-flexen/13896/stats","SEA","https://www.fangraphs.com/teams/mariners","42.0","0.0","-0.6","-0.6"
"1236","Matt Mervis","https://www.fangraphs.com/players/matt-mervis/27845/stats","CHC","https://www.fangraphs.com/teams/cubs","99","-0.6","","-0.6"
"1237","Alan Trejo","https://www.fangraphs.com/players/alan-trejo/20056/stats","COL","https://www.fangraphs.com/teams/rockies","122","2.0","-0.5","-0.6"
"1238","Josh Fleming","https://www.fangraphs.com/players/josh-fleming/20418/stats","TBR","https://www.fangraphs.com/teams/rays","48.2","0.0","-0.6","-0.6"
"1239","Tomás Nido","https://www.fangraphs.com/players/tomas-nido/13755/stats","NYM","https://www.fangraphs.com/teams/mets","61","-0.6","","-0.6"
"1240","Alec Burleson","https://www.fangraphs.com/players/alec-burleson/27615/stats","STL","https://www.fangraphs.com/teams/cardinals","196","1.2","-0.6","-0.7"
"1241","Jared Walsh","https://www.fangraphs.com/players/jared-walsh/18607/stats","LAA","https://www.fangraphs.com/teams/angels","78","-0.7","","-0.7"
"1242","Corey Dickerson","https://www.fangraphs.com/players/corey-dickerson/10762/stats","WSN","https://www.fangraphs.com/teams/nationals","115","-0.7","","-0.7"
"1243","Oswaldo Cabrera","https://www.fangraphs.com/players/oswaldo-cabrera/21707/stats","NYY","https://www.fangraphs.com/teams/yankees","198","-0.7","","-0.7"
